V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,X1,X2,X3,X4,X5,X6,X7
9.273521e-01+j3.472215e+00,1.839901e+00+j4.716019e+00,2.669096e+00+j5.481905e+00,3.295184e+00+j5.919226e+00,3.707319e+00+j6.155585e+00,3.939148e+00+j6.272771e+00,4.033446e+00+j6.317372e+00,4.028375e+00+j6.314997e+00,3.954328e+00+j6.280058e+00,3.834332e+00+j6.221150e+00,-1.2291e-09,6.54585e-09,2613.6,3157.2,1665.6,2210.4,1369.5
2.703098e-02-j3.565360e-03,2.610207e-02-j6.043191e-03,2.486343e-02-j8.098488e-03,2.341278e-02-j9.783773e-03,2.184125e-02-j1.111852e-02,2.022698e-02-j1.212996e-02,1.863129e-02-j1.285531e-02,1.709757e-02-j1.333708e-02,1.565369e-02-j1.361830e-02,1.431485e-02-j1.373907e-02,5.1e-07,2.6673e-09,3433.2,2242.8,1207.2,2009.7,1007.25
1.589165e+00+j1.843442e+00,2.878535e+00+j1.563324e+00,3.602970e+00+j6.700201e-01,3.707410e+00-j2.734374e-01,3.444918e+00-j9.867754e-01,3.046423e+00-j1.440506e+00,2.637011e+00-j1.695831e+00,2.267006e+00-j1.819643e+00,1.949846e+00-j1.861800e+00,1.683863e+00-j1.855083e+00,3.2181e-09,3.94485e-09,2990.4,3405.6,3178.8,1207.8,1961.25
1.253951e+00+j2.368591e+00,2.724966e+00+j2.860633e+00,4.213264e+00+j2.526271e+00,5.268691e+00+j1.555665e+00,5.706543e+00+j3.500580e-01,5.628119e+00-j7.498400e-01,5.244632e+00-j1.592229e+00,4.734845e+00-j2.168532e+00,4.206866e+00-j2.529681e+00,3.713095e+00-j2.735256e+00,4.2534e-09,2.73105e-09,1298.4,2425.2,3547.2,1282.5,1698.75
2.922006e+00+j2.693075e+00,4.484578e+00+j2.030666e+00,5.223424e+00+j9.714460e-01,5.403950e+00-j2.755320e-02,5.269850e+00-j8.410993e-01,4.975019e+00-j1.461044e+00,4.609558e+00-j1.913755e+00,4.224652e+00-j2.232206e+00,3.848305e+00-j2.446866e+00,3.494824e+00-j2.583124e+00,4.80675e-09,3.29205e-09,1533.6,24000,2497.2,2699.1,1683.75
1.254461e+00+j2.553008e+00,3.010478e+00+j3.217941e+00,5.016744e+00+j2.681642e+00,6.285026e+00+j1.018834e+00,6.339475e+00-j8.377572e-01,5.626124e+00-j2.153200e+00,4.716023e+00-j2.859776e+00,3.885834e+00-j3.156682e+00,3.205732e+00-j3.225036e+00,2.667543e+00-j3.176534e+00,3.11865e-09,5.2173e-09,1977.6,1381.2,3451.2,985.5,1907.25
1.272355e+00+j3.000811e+00,3.197480e+00+j4.058831e+00,5.739140e+00+j3.870699e+00,7.802595e+00+j2.066103e+00,8.324162e+00-j4.610431e-01,7.549441e+00-j2.457935e+00,6.329205e+00-j3.576046e+00,5.170389e+00-j4.054416e+00,4.219992e+00-j4.174601e+00,3.475781e+00-j4.115903e+00,1.98135e-09,5.06175e-09,2816.4,1922.4,3590.4,1410.3,1950
5.627750e-01+j8.410033e-01,1.192642e+00+j8.646889e-01,1.682791e+00+j4.797427e-01,1.817779e+00-j5.691108e-02,1.680139e+00-j4.839882e-01,1.442236e+00-j7.376943e-01,1.204700e+00-j8.606540e-01,1.001471e+00-j9.051445e-01,8.366922e-01-j9.068388e-01,7.051823e-01-j8.864764e-01,6.71415e-09,3.77655e-09,2988,1568.4,2259.6,927,2240.25
4.382986e+00+j3.368022e+00,6.564528e+00+j1.633652e+00,6.931275e+00-j5.252747e-01,6.296457e+00-j2.061013e+00,5.381046e+00-j2.925072e+00,4.503906e+00-j3.333453e+00,3.758498e+00-j3.474834e+00,3.151408e+00-j3.469488e+00,2.663317e+00-j3.387172e+00,2.270955e+00-j3.267074e+00,2.87385e-09,7.27515e-09,2470.8,3208.8,3549.6,1704.6,2022
2.779801e+00+j2.689015e+00,5.156422e+00+j1.076093e+00,4.981892e+00-j1.410067e+00,3.697827e+00-j2.494814e+00,2.642562e+00-j2.690070e+00,1.935396e+00-j2.582366e+00,1.466256e+00-j2.395844e+00,1.145667e+00-j2.202791e+00,9.187317e-01-j2.024762e+00,7.528133e-01-j1.866589e+00,5.0337e-09,6.38775e-09,2996.4,2234.4,3098.4,1698.3,2142
6.209735e-01+j1.051939e+00,1.296448e+00+j1.197729e+00,1.912936e+00+j9.682002e-01,2.291488e+00+j5.054456e-01,2.402968e+00-j2.833269e-03,2.321549e+00-j4.347762e-01,2.138814e+00-j7.516575e-01,1.920635e+00-j9.624947e-01,1.703484e+00-j1.091587e+00,1.503872e+00-j1.162812e+00,7.57095e-09,3.7638e-09,1732.8,1754.4,1554,1404.9,1893
9.508286e-03+j2.975712e-02,2.044006e-02+j4.098881e-02,3.245025e-02+j4.772335e-02,4.388117e-02+j5.077593e-02,5.393007e-02+j5.125104e-02,6.238877e-02+j5.010910e-02,6.935386e-02+j4.804359e-02,7.503545e-02+j4.550775e-02,7.966146e-02+j4.277988e-02,8.343673e-02+j4.002315e-02,4.7379e-09,5.1e-11,3154.8,2324.4,2833.2,2458.8,2166
5.501155e+00+j3.550752e+00,7.564196e+00+j1.315592e+00,7.669984e+00-j9.713779e-01,6.885226e+00-j2.500063e+00,5.888982e+00-j3.348551e+00,4.954908e+00-j3.750008e+00,4.160498e+00-j3.887548e+00,3.508919e+00-j3.877183e+00,2.980668e+00-j3.787344e+00,2.552627e+00-j3.657426e+00,3.0804e-09,7.4307e-09,2341.2,4257.6,3358.8,1544.4,1368.75
1.967459e+00+j3.538776e+00,4.472305e+00+j4.154970e+00,6.958619e+00+j3.091934e+00,8.243381e+00+j8.569161e-01,8.107034e+00-j1.351842e+00,7.190520e+00-j2.865509e+00,6.092686e+00-j3.694079e+00,5.089087e+00-j4.062730e+00,4.253047e+00-j4.165323e+00,3.578805e+00-j4.124607e+00,7.4205e-09,3.5496e-09,1294.8,2862,2071.2,2499.3,1128
8.548265e-02+j4.504159e+00,3.806985e-01+j9.498994e+00,2.923035e+00+j2.617872e+01,2.987326e+01-j7.873253e+01,1.609877e+00-j1.948210e+01,5.701144e-01-j1.161942e+01,3.039092e-01-j8.488702e+00,1.936699e-01-j6.777814e+00,1.362914e-01-j5.685697e+00,1.020592e-01-j4.921052e+00,3.8811e-09,3.45525e-09,3441.6,2439.6,3268.8,1682.1,749.25
1.267371e-02+j1.381092e+00,3.157851e-02+j2.179731e+00,6.066859e-02+j3.021491e+00,1.024775e-01+j3.926003e+00,1.607933e-01+j4.917532e+00,2.417436e-01+j6.027344e+00,3.546185e-01+j7.297499e+00,5.146708e-01+j8.786800e+00,7.474809e-01+j1.058103e+01,1.098221e+00+j1.281091e+01,5.1e-10,5.24535e-09,3404.4,1372.8,1546.8,1904.4,1415.25
8.094078e-01-j4.562925e-01,4.888422e-01-j5.314604e-01,3.085890e-01-j4.836569e-01,2.080868e-01-j4.226747e-01,1.484192e-01-j3.691626e-01,1.106744e-01-j3.252698e-01,8.548016e-02-j2.896000e-01,6.790181e-02-j2.604140e-01,5.518492e-02-j2.362565e-01,4.570430e-02-j2.160128e-01,5.1e-08,5.4213e-09,2494.8,3436.8,3450,1346.4,1899
1.631151e+00+j9.136261e-01,2.116895e+00+j2.345586e-01,2.074269e+00-j3.772780e-01,1.826963e+00-j7.597253e-01,1.545884e+00-j9.606757e-01,1.292416e+00-j1.048406e+00,1.080910e+00-j1.071403e+00,9.092667e-01-j1.059097e+00,7.710174e-01-j1.028462e+00,6.594710e-01-j9.890764e-01,7.2216e-09,6.8085e-09,4215.6,3511.2,1392,1265.4,911.25
7.314202e-01-j1.969477e-01,5.663834e-01-j3.514410e-01,4.205539e-01-j3.912017e-01,3.139061e-01-j3.843269e-01,2.389454e-01-j3.610353e-01,1.860579e-01-j3.336709e-01,1.480619e-01-j3.069610e-01,1.201539e-01-j2.825222e-01,9.920053e-02-j2.607247e-01,8.314033e-02-j2.414698e-01,5.1e-08,5.40345e-09,3058.8,3514.8,1969.2,1131.3,756
1.072687e+00+j2.333847e+00,2.737937e+00+j3.056670e+00,4.824598e+00+j2.529161e+00,6.080576e+00+j6.517937e-01,5.853389e+00-j1.318633e+00,4.878983e+00-j2.490676e+00,3.873769e+00-j2.969738e+00,3.064184e+00-j3.075204e+00,2.454106e+00-j3.011845e+00,1.998560e+00-j2.880589e+00,4.5645e-09,4.70475e-09,2636.4,2150.4,1957.2,2289.6,1643.25
3.630028e-01+j7.325894e-01,7.620355e-01+j9.069484e-01,1.163165e+00+j8.882381e-01,1.487683e+00+j7.254576e-01,1.703725e+00+j4.844030e-01,1.814622e+00+j2.206692e-01,1.840971e+00-j2.966889e-02,1.807348e+00-j2.482706e-01,1.735417e+00-j4.289755e-01,1.641760e+00-j5.725734e-01,4.14375e-09,2.8458e-09,2914.8,2512.8,1382.4,1124.1,1257.75
2.027231e+00+j2.025014e+00,3.417313e+00+j1.470453e+00,4.015253e+00+j3.737427e-01,3.952177e+00-j6.219142e-01,3.571804e+00-j1.306960e+00,3.106672e+00-j1.711935e+00,2.662790e+00-j1.921963e+00,2.275644e+00-j2.009450e+00,1.950161e+00-j2.023637e+00,1.680285e+00-j1.995458e+00,5.0031e-09,6.6504e-09,1855.2,2353.2,2185.2,2106,3399.75
4.660703e-01+j5.882689e-01,9.029728e-01+j5.253138e-01,1.168210e+00+j2.171474e-01,1.195818e+00-j1.235196e-01,1.082717e+00-j3.691563e-01,9.280244e-01-j5.102524e-01,7.802004e-01-j5.781174e-01,6.542535e-01-j6.022194e-01,5.513244e-01-j6.019629e-01,4.682586e-01-j5.887789e-01,7.1604e-09,4.08e-09,2952,1305.6,2514,2295,150000
8.143938e-01+j7.646698e-01,1.304588e+00+j5.451281e-01,1.513558e+00+j1.687827e-01,1.512612e+00-j1.728853e-01,1.404894e+00-j4.231951e-01,1.258564e+00-j5.870399e-01,1.108602e+00-j6.854199e-01,9.701129e-01-j7.385470e-01,8.481233e-01-j7.617955e-01,7.430235e-01-j7.658405e-01,4.90875e-09,3.24105e-09,2733.6,3333.6,2982,1549.8,150000
1.682802e+00+j2.783951e+00,4.093949e+00+j2.997373e+00,6.071250e+00+j1.148362e+00,6.018853e+00-j1.273865e+00,4.853314e+00-j2.639171e+00,3.695798e+00-j3.095474e+00,2.823640e+00-j3.127846e+00,2.201854e+00-j2.999688e+00,1.756688e+00-j2.821506e+00,1.431275e+00-j2.636663e+00,3.2793e-09,8.6139e-09,2974.8,1566,2484,1128.6,1636.5
2.737388e+00+j1.418329e+00,3.458324e+00+j2.196107e-01,3.285808e+00-j7.827269e-01,2.816357e+00-j1.359140e+00,2.331955e+00-j1.630687e+00,1.917422e+00-j1.726641e+00,1.583406e+00-j1.729399e+00,1.319081e+00-j1.685297e+00,1.110127e+00-j1.619346e+00,9.439202e-01-j1.544850e+00,4.8144e-09,6.84675e-09,2608.8,3410.4,2980.8,953.1,2000.25
-3.993130e+00+j2.081210e-01,-4.002876e+00+j6.658459e-02,-4.003858e+00-j2.235238e-02,-4.001898e+00-j9.134978e-02,-3.998316e+00-j1.505783e-01,-3.993528e+00-j2.042977e-01,-3.987737e+00-j2.544938e-01,-3.981025e+00-j3.023516e-01,-3.973434e+00-j3.484159e-01,-3.964996e+00-j3.931520e-01,5.00055e-09,7.5582e-09,1928.4,1369.2,3460.8,18000,905.25
-2.473798e-02-j1.019517e-01,-5.435318e-02-j1.456978e-01,-8.840412e-02-j1.775284e-01,-1.223342e-01-j1.986512e-01,-1.533934e-01-j2.114635e-01,-1.803740e-01-j2.184377e-01,-2.030624e-01-j2.216087e-01,-2.217580e-01-j2.224530e-01,-2.369509e-01-j2.219818e-01,-2.491719e-01-j2.208448e-01,4.26615e-09,-3.7485e-10,3387.6,1917.6,1708.8,1722.6,1956
3.115462e+00+j5.241659e+00,9.036230e+00+j5.117474e+00,1.174371e+01-j1.496681e+00,8.291572e+00-j5.495906e+00,5.284642e+00-j5.928045e+00,3.546360e+00-j5.454087e+00,2.530318e+00-j4.878061e+00,1.896821e+00-j4.363416e+00,1.476916e+00-j3.930006e+00,1.184335e+00-j3.568153e+00,6.05115e-09,6.87735e-09,1797.6,1802.4,2683.2,1328.4,1022.25
-8.955878e+00+j3.320526e+00,-1.017844e+01-j2.944696e-01,-9.325829e+00-j2.833933e+00,-7.939462e+00-j4.224241e+00,-6.597241e+00-j4.866480e+00,-5.459067e+00-j5.080375e+00,-4.537444e+00-j5.063063e+00,-3.801933e+00-j4.927019e+00,-3.215434e+00-j4.734615e+00,-2.745264e+00-j4.519893e+00,7.3134e-09,4.4319e-09,3492,3333.6,3193.2,1182.6,150
-2.903717e-02+j3.038537e-01,-7.372769e-02+j4.807514e-01,-1.455857e-01+j6.677865e-01,-2.545805e-01+j8.672001e-01,-4.163422e-01+j1.078208e+00,-6.540234e-01+j1.292576e+00,-9.982087e-01+j1.485404e+00,-1.477768e+00+j1.599297e+00,-2.085930e+00+j1.530304e+00,-2.715103e+00+j1.157549e+00,6.2985e-09,3.73065e-09,2053.2,240,1674,1802.7,2154
8.724718e-01+j5.013876e+00,2.317828e+00+j7.964549e+00,4.863816e+00+j1.098761e+01,9.075569e+00+j1.367651e+01,1.544797e+01+j1.483041e+01,2.321878e+01+j1.225358e+01,2.888926e+01+j4.796301e+00,2.903920e+01-j4.332427e+00,2.501427e+01-j1.080967e+01,2.007727e+01-j1.388912e+01,8.67e-10,6.51525e-09,2782.8,2380.8,2588.4,2557.8,1668.75
7.765000e-01+j1.160198e+00,1.725257e+00+j1.163565e+00,2.418511e+00+j4.703864e-01,2.448852e+00-j3.869824e-01,2.088825e+00-j9.379577e-01,1.675595e+00-j1.182422e+00,1.331017e+00-j1.252696e+00,1.067241e+00-j1.240880e+00,8.686853e-01-j1.194066e+00,7.182414e-01-j1.134424e+00,6.18375e-09,2.97585e-09,3549.6,2076,2877.6,1669.5,2203.5
1.483333e+00+j1.569117e+00,2.455100e+00+j1.299739e+00,2.984173e+00+j6.888664e-01,3.142124e+00+j5.804886e-02,3.071957e+00-j4.677912e-01,2.884020e+00-j8.645621e-01,2.646991e+00-j1.146052e+00,2.399502e+00-j1.335851e+00,2.161480e+00-j1.456692e+00,1.942101e+00-j1.527302e+00,6.74475e-09,4.77615e-09,1512,4239.6,1503.6,1786.5,1896
5.919442e+00+j5.949195e+00,1.126780e+01+j2.666024e+00,1.115291e+01-j2.883770e+00,8.354809e+00-j5.441254e+00,5.982022e+00-j5.949186e+00,4.380305e+00-j5.738661e+00,3.316308e+00-j5.334930e+00,2.589443e+00-j4.909712e+00,2.075287e+00-j4.515089e+00,1.699629e+00-j4.163466e+00,4.45485e-09,8.91225e-09,2510.4,3322.8,2174.4,1748.7,889.5
1.628732e-01+j5.560793e-01,3.694707e-01+j7.906515e-01,6.233983e-01+j9.468204e-01,8.941788e-01+j1.021636e+00,1.156589e+00+j1.023009e+00,1.393237e+00+j9.648666e-01,1.594407e+00+j8.629343e-01,1.756439e+00+j7.319316e-01,1.879862e+00+j5.842500e-01,1.967669e+00+j4.295501e-01,5.3346e-09,5.1e-10,1290,3093.6,2794.8,2402.1,1767
7.081304e-02+j2.754110e-01,1.603832e-01+j3.967750e-01,2.704695e-01+j4.855087e-01,3.886127e-01+j5.410804e-01,5.050659e-01+j5.671714e-01,6.135151e-01+j5.694047e-01,7.106367e-01+j5.536497e-01,7.952530e-01+j5.251056e-01,8.675142e-01+j4.879579e-01,9.282798e-01+j4.453905e-01,3.45015e-09,5.1e-10,2552.4,3014.4,1212,1990.8,801.75
7.565659e-01+j1.323406e+00,2.018150e+00+j1.458004e+00,3.036537e+00+j3.257528e-01,2.730237e+00-j9.652448e-01,1.984973e+00-j1.468565e+00,1.411430e+00-j1.530701e+00,1.034197e+00-j1.451537e+00,7.856726e-01-j1.340110e+00,6.162077e-01-j1.230020e+00,4.962251e-01-j1.130453e+00,9.92205e-09,4.9266e-09,3384,1384.8,1675.2,1992.6,1485.75
2.567282e-01+j6.942089e-01,5.411409e-01+j9.283912e-01,8.408054e-01+j1.042701e+00,1.113808e+00+j1.065916e+00,1.343843e+00+j1.030383e+00,1.529819e+00+j9.613052e-01,1.677017e+00+j8.753170e-01,1.792297e+00+j7.824556e-01,1.882070e+00+j6.884386e-01,1.951673e+00+j5.963493e-01,2.72595e-09,7.6449e-09,1210.8,1832.4,240,1822.5,995.25
5.920840e-01+j2.074833e+00,1.563579e+00+j3.138380e+00,3.161838e+00+j3.855344e+00,5.289495e+00+j3.689375e+00,7.197439e+00+j2.188364e+00,7.860357e+00-j1.386671e-01,7.232639e+00-j2.134884e+00,6.069298e+00-j3.299292e+00,4.927384e+00-j3.803146e+00,3.988859e+00-j3.930978e+00,2.80755e-09,2.6928e-09,3565.2,3002.4,2314.8,1641.6,852.75
6.319745e-01+j1.373107e+00,1.493463e+00+j1.780159e+00,2.514201e+00+j1.663892e+00,3.315758e+00+j9.966982e-01,3.613766e+00+j7.575129e-02,3.458327e+00-j7.369247e-01,3.075244e+00-j1.288785e+00,2.642887e+00-j1.603156e+00,2.245024e+00-j1.753979e+00,1.906615e+00-j1.804969e+00,5.0031e-09,3.07785e-09,2557.2,2072.4,2124,1849.5,1742.25
-5.185299e+00+j3.071109e-02,-5.185475e+00-j6.858592e-03,-5.185264e+00-j3.319990e-02,-5.184895e+00-j5.528684e-02,-5.184382e+00-j7.534814e-02,-5.183763e+00-j9.426496e-02,-5.183040e+00-j1.124515e-01,-5.182204e+00-j1.302181e-01,-5.181278e+00-j1.476165e-01,-5.180239e+00-j1.648009e-01,7.2726e-09,5.85225e-09,3309.6,3358.8,2745.6,180000,814.5
3.123922e-01+j1.629200e+00,7.218828e-01+j2.416197e+00,1.248900e+00+j3.072774e+00,1.846645e+00+j3.585712e+00,2.472805e+00+j3.958364e+00,3.094140e+00+j4.205134e+00,3.687706e+00+j4.345859e+00,4.239749e+00+j4.401505e+00,4.743606e+00+j4.391527e+00,5.197583e+00+j4.332620e+00,5.1e-11,2.71065e-09,3074.4,3274.8,2134.8,1134,899.25
2.351721e+00+j4.171492e+00,7.642919e+00+j4.014112e+00,9.118990e+00-j2.400995e+00,5.499499e+00-j4.835493e+00,3.257397e+00-j4.599210e+00,2.118603e+00-j4.021262e+00,1.489066e+00-j3.507527e+00,1.107177e+00-j3.093624e+00,8.579178e-01-j2.762195e+00,6.858302e-01-j2.493439e+00,5.1714e-09,1.15311e-08,2678.4,1407.6,2001.6,1651.5,1644.75
1.474240e+00+j1.166400e+00,2.217936e+00+j6.303467e-01,2.395232e+00-j6.668659e-02,2.237811e+00-j5.970148e-01,1.962711e+00-j9.233325e-01,1.678399e+00-j1.098294e+00,1.424675e+00-j1.177017e+00,1.210631e+00-j1.198479e+00,1.033945e+00-j1.187185e+00,8.890044e-01-j1.157880e+00,8.4099e-09,4.4982e-09,2868,3339.6,1624.8,1301.4,963
-6.030484e+00+j6.267499e-02,-6.031083e+00+j1.816962e-02,-6.031122e+00-j1.002768e-02,-6.030965e+00-j3.204073e-02,-6.030704e+00-j5.109728e-02,-6.030361e+00-j6.852385e-02,-6.029942e+00-j8.492320e-02,-6.029460e+00-j1.006570e-01,-6.028916e+00-j1.159060e-01,-6.028300e+00-j1.308507e-01,7.49445e-09,5.2428e-09,1587.6,1876.8,3301.2,2664,15
9.831523e-01+j1.091675e+00,1.709545e+00+j9.113021e-01,2.109519e+00+j4.254819e-01,2.192264e+00-j8.209147e-02,2.083153e+00-j4.834252e-01,1.890177e+00-j7.594751e-01,1.676611e+00-j9.325734e-01,1.472609e+00-j1.031649e+00,1.289814e+00-j1.080722e+00,1.130903e+00-j1.097161e+00,5.9976e-09,3.23085e-09,2635.2,3394.8,2106,959.4,1275.75
8.705066e-02+j1.423270e+00,2.026222e+01+j7.919215e+00,2.135259e-01-j2.223069e+00,6.267971e-02-j1.208335e+00,3.150401e-02-j8.571853e-01,1.946901e-02-j6.740329e-01,1.341415e-02-j5.596012e-01,9.887359e-03-j4.804533e-01,7.629566e-03-j4.220290e-01,6.082550e-03-j3.769149e-01,6.3189e-09,4.08765e-09,24000,2419.2,2847.6,2116.8,964.5
-2.570774e-01-j1.330950e+00,-5.161143e-01-j1.850068e+00,-7.539039e-01-j2.195549e+00,-9.304242e-01-j2.405167e+00,-1.039237e+00-j2.519591e+00,-1.090381e+00-j2.570007e+00,-1.098378e+00-j2.577734e+00,-1.076814e+00-j2.556852e+00,-1.036473e+00-j2.516814e+00,-9.852584e-01-j2.464094e+00,6.51015e-09,-1.0455e-09,1370.4,3418.8,3445.2,2581.2,2031
3.082108e+00+j2.487599e+00,4.945492e+00+j8.449874e-01,4.808261e+00-j1.163629e+00,3.838048e+00-j2.191928e+00,2.926563e+00-j2.516157e+00,2.244723e+00-j2.527165e+00,1.755839e+00-j2.419508e+00,1.403126e+00-j2.274414e+00,1.143614e+00-j2.124389e+00,9.484497e-01-j1.981896e+00,7.6296e-09,7.27515e-09,1633.2,1795.2,2703.6,1755.9,2646.75
5.607455e-01+j6.704230e+00,2.529312e+00+j1.406275e+01,1.826592e+01+j3.377461e+01,4.663637e+01-j3.986758e+01,7.730577e+00-j2.375371e+01,3.082215e+00-j1.546892e+01,1.709732e+00-j1.162262e+01,1.110541e+00-j9.402524e+00,7.899241e-01-j7.945973e+00,5.958630e-01-j6.909424e+00,3.79695e-09,5.7885e-09,2188.8,1970.4,2862,2493.9,1326.75
2.643390e+00+j3.732222e+00,5.846842e+00+j3.475650e+00,7.823551e+00+j8.362777e-01,7.422852e+00-j1.907317e+00,6.018347e+00-j3.376734e+00,4.676894e+00-j3.890330e+00,3.645207e+00-j3.944208e+00,2.889030e+00-j3.809756e+00,2.334177e+00-j3.608579e+00,1.920409e+00-j3.392378e+00,4.21515e-09,4.2177e-09,2665.2,3526.8,2898,1803.6,1134
-3.301491e+00-j1.806987e+01,-7.744840e-01-j8.862885e+00,-3.603451e-01-j6.057882e+00,-2.116470e-01-j4.645952e+00,-1.401731e-01-j3.782263e+00,-9.998915e-02-j3.195166e+00,-7.505606e-02-j2.768543e+00,-5.847608e-02-j2.443810e+00,-4.686110e-02-j2.188038e+00,-3.842732e-02-j1.981187e+00,6.85185e-09,4.8093e-09,2846.4,2634,24000,2456.1,1896
6.201132e+00+j7.026915e+00,1.335392e+01+j3.288614e+00,1.278551e+01-j4.197812e+00,8.756700e+00-j6.881026e+00,5.881133e+00-j6.979361e+00,4.139801e+00-j6.441845e+00,3.057335e+00-j5.827185e+00,2.348400e+00-j5.267542e+00,1.860894e+00-j4.784800e+00,1.511697e+00-j4.373321e+00,5.53095e-09,5.03625e-09,1546.8,2346,4898.4,2662.2,2058
4.891357e-01+j1.285350e+01,8.128766e+00+j5.180007e+01,7.998717e+00-j5.139408e+01,1.229026e+00-j2.035162e+01,5.231444e-01-j1.329241e+01,3.005517e-01-j1.007712e+01,1.989556e-01-j8.200607e+00,1.430474e-01-j6.954439e+00,1.085632e-01-j6.058807e+00,8.558261e-02-j5.379959e+00,5.91855e-09,5.8548e-09,1939.2,2196,3417.6,2475.9,1045.5
4.952161e-01+j1.264067e+00,1.136373e+00+j1.714063e+00,1.915091e+00+j1.860105e+00,2.677847e+00+j1.671985e+00,3.275193e+00+j1.209424e+00,3.622616e+00+j5.994003e-01,3.721625e+00-j2.522046e-02,3.630911e+00-j5.744336e-01,3.423461e+00-j1.010601e+00,3.159724e+00-j1.332656e+00,4.95975e-09,2.87895e-09,1262.4,1633.2,2118,1322.1,2187
2.560172e-01+j1.484181e+00,6.884552e-01+j2.371865e+00,1.471300e+00+j3.297162e+00,2.810699e+00+j4.123489e+00,4.890546e+00+j4.406069e+00,7.363066e+00+j3.320094e+00,8.814010e+00+j6.375823e-01,8.302568e+00-j2.151560e+00,6.756713e+00-j3.769905e+00,5.229849e+00-j4.357274e+00,4.4931e-09,3.468e-09,2198.4,1446,1486.8,2332.8,1269.75
-7.645785e-03+j2.408788e-02,-1.644840e-02+j3.321788e-02,-2.613399e-02+j3.873088e-02,-3.536784e-02+j4.127355e-02,-4.349751e-02+j4.173085e-02,-5.035040e-02+j4.087511e-02,-5.600058e-02+j3.926608e-02,-6.061476e-02+j3.727195e-02,-6.437596e-02+j3.511800e-02,-6.744921e-02+j3.293702e-02,5.37795e-09,2.9529e-09,2895.6,24,2112,2017.8,1895.25
3.820242e-01+j7.334125e-01,7.934727e-01+j8.892360e-01,1.194826e+00+j8.433152e-01,1.505199e+00+j6.547775e-01,1.697278e+00+j3.967816e-01,1.780955e+00+j1.271812e-01,1.782031e+00-j1.194505e-01,1.727853e+00-j3.277856e-01,1.640927e+00-j4.946458e-01,1.537501e+00-j6.231151e-01,3.1926e-09,2.89935e-09,4101.6,2866.8,1557.6,924.3,1044
1.240418e+00+j6.325231e-01,1.544778e+00+j1.675721e-01,1.527684e+00-j2.321340e-01,1.384079e+00-j4.975719e-01,1.208560e+00-j6.544481e-01,1.039855e+00-j7.375262e-01,8.911757e-01-j7.737427e-01,7.649260e-01-j7.813025e-01,6.594019e-01-j7.718807e-01,5.716578e-01-j7.527830e-01,5.763e-09,6.54075e-09,2690.4,3387.6,2266.8,1260,150000
1.510606e+00+j2.310146e+00,3.635336e+00+j2.262540e+00,5.013586e+00+j3.871271e-01,4.541986e+00-j1.509235e+00,3.460659e+00-j2.340428e+00,2.563159e+00-j2.521403e+00,1.932853e+00-j2.452020e+00,1.497717e+00-j2.304462e+00,1.191120e+00-j2.142110e+00,9.688926e-01-j1.986924e+00,6.58665e-09,4.52625e-09,3237.6,2422.8,1988.4,2190.6,1272.75
1.438084e+00+j1.985919e+00,2.774720e+00+j1.975030e+00,3.750869e+00+j1.269501e+00,4.156498e+00+j3.160896e-01,4.108079e+00-j5.455885e-01,3.810251e+00-j1.187798e+00,3.418204e+00-j1.614246e+00,3.018054e+00-j1.873075e+00,2.648462e+00-j2.014359e+00,2.322478e+00-j2.077331e+00,5.15355e-09,5.40345e-09,1460.4,2089.2,2047.2,1136.7,1798.5
8.135987e-01+j1.297115e+00,1.614643e+00+j1.430267e+00,2.294824e+00+j1.160388e+00,2.713834e+00+j6.747122e-01,2.874101e+00+j1.466482e-01,2.845019e+00-j3.225024e-01,2.702663e+00-j6.953883e-01,2.504938e+00-j9.713284e-01,2.288848e+00-j1.164762e+00,2.075397e+00-j1.293503e+00,3.95505e-09,2.6367e-09,2162.4,3583.2,2481.6,1522.8,2467.5
1.960179e+00+j2.738412e+00,3.701802e+00+j2.777497e+00,4.999323e+00+j1.982877e+00,5.653718e+00+j8.640953e-01,5.777481e+00-j2.190031e-01,5.565378e+00-j1.107534e+00,5.180362e+00-j1.770960e+00,4.729123e+00-j2.235416e+00,4.272350e+00-j2.542818e+00,3.840711e+00-j2.733213e+00,3.3201e-09,5.20455e-09,1575.6,2872.8,2362.8,1440.9,1657.5
4.591025e-01+j6.142106e-01,8.368725e-01+j6.095342e-01,1.106101e+00+j4.396132e-01,1.244434e+00+j2.128162e-01,1.280794e+00-j6.376358e-03,1.251606e+00-j1.912284e-01,1.185693e+00-j3.358489e-01,1.102420e+00-j4.434850e-01,1.013662e+00-j5.203972e-01,9.262136e-01-j5.730981e-01,3.8964e-09,4.08255e-09,3090,2313.6,1850.4,1030.5,15000
1.237614e-01+j3.949421e+00,5.757361e-01+j8.503031e+00,5.230935e+00+j2.515119e+01,1.789127e+01-j4.401307e+01,1.751460e+00-j1.476176e+01,6.716108e-01-j9.180476e+00,3.689901e-01-j6.813065e+00,2.387831e-01-j5.483744e+00,1.695555e-01-j4.622211e+00,1.277665e-01-j4.013137e+00,2.7948e-09,6.8034e-09,3508.8,1428,3415.2,939.6,973.5
